Date,Open,High,Low,Close,Adj Close,Volume
2016-04-28,128.720001,129.389999,126.250000,127.510002,120.933838,4363000
2016-04-29,127.320000,127.500000,125.320000,126.349998,119.833664,2783900
2016-05-02,126.720001,127.879997,126.300003,127.139999,120.582932,2227000
2016-05-03,125.260002,126.330002,124.980003,126.120003,119.615532,4582000
2016-05-04,125.720001,126.800003,125.400002,126.720001,120.184601,2809000
2016-05-05,127.169998,128.240005,126.580002,128.210007,121.597748,1478000
2016-05-06,127.320000,129.080002,127.010002,129.059998,122.403908,1520900
2016-05-09,129.300003,131.289993,128.860001,130.250000,123.532539,2462600
2016-05-10,130.880005,132.070007,130.589996,131.960007,125.154350,1369700
2016-05-11,131.820007,132.169998,130.000000,130.690002,123.949829,1831800
2016-05-12,130.889999,132.429993,130.710007,131.910004,125.106903,1404200
2016-05-13,131.149994,131.850006,130.130005,130.309998,123.589424,1518800
2016-05-16,130.789993,131.820007,130.300003,131.330002,124.556808,1420100
2016-05-17,131.330002,131.800003,129.250000,129.839996,123.143661,2029800
2016-05-18,129.610001,131.250000,129.509995,130.520004,123.788589,1445100
2016-05-19,129.880005,130.210007,128.399994,129.229996,122.565132,1225200
2016-05-20,129.690002,129.699997,128.850006,129.339996,122.669464,3002700
2016-05-23,129.500000,129.509995,128.690002,128.850006,122.204742,1134600
2016-05-24,129.809998,130.399994,129.509995,130.050003,123.342850,1078000
2016-05-25,130.350006,130.750000,129.309998,129.779999,123.086777,1486700
2016-05-26,129.850006,130.270004,129.470001,130.029999,123.323868,1689100
2016-05-27,130.100006,130.600006,130.009995,130.220001,123.504089,1106800
2016-05-31,130.550003,130.720001,129.250000,129.669998,122.982430,1680600
2016-06-01,129.009995,131.699997,129.000000,131.240005,124.471481,1681400
2016-06-02,132.800003,132.979996,131.419998,132.160004,125.344025,3388400
2016-06-03,132.139999,133.979996,131.759995,133.860001,126.956345,2434200
2016-06-06,133.220001,134.410004,133.009995,133.789993,126.889938,2874000
2016-06-07,133.970001,135.270004,133.919998,134.490005,127.553848,1573100
2016-06-08,134.419998,136.300003,134.020004,136.220001,129.194641,2585500
2016-06-09,136.910004,136.910004,135.580002,136.610001,129.564545,1605700
2016-06-10,136.080002,137.339996,136.039993,136.660004,129.611938,1506100
2016-06-13,136.289993,137.160004,134.889999,134.910004,127.952194,1400700
2016-06-14,135.229996,135.929993,134.589996,135.759995,128.758347,970100
2016-06-15,135.830002,136.479996,135.580002,135.979996,128.967026,1438500
2016-06-16,135.589996,136.360001,135.100006,136.169998,129.147217,1232800
2016-06-17,136.220001,136.389999,133.350006,134.660004,127.715111,1936000
2016-06-20,135.850006,136.000000,134.520004,134.800003,127.847878,1731800
2016-06-21,135.570007,135.880005,134.309998,134.589996,127.648689,1282600
2016-06-22,135.080002,135.320007,134.520004,134.600006,127.658188,955000
2016-06-23,135.839996,135.839996,134.089996,134.830002,127.876343,1032300
2016-06-24,132.009995,136.630005,131.210007,135.750000,128.748901,4282400
2016-06-27,135.130005,136.399994,134.210007,134.800003,127.847878,2400100
2016-06-28,135.419998,135.570007,130.970001,132.990005,126.131218,2637900
2016-06-29,134.169998,135.139999,132.919998,135.070007,128.103958,2137400
2016-06-30,135.610001,136.699997,135.000000,135.949997,128.938553,2526500
2016-07-01,135.220001,135.940002,134.300003,134.820007,128.559525,2668900
2016-07-05,134.350006,137.330002,134.100006,136.699997,130.352203,5771300
2016-07-06,136.580002,138.130005,136.199997,138.050003,131.639542,2256300
2016-07-07,137.949997,137.979996,136.699997,136.940002,130.581085,1453200
2016-07-08,137.580002,138.669998,136.639999,138.490005,132.059097,1371400
2016-07-11,138.699997,139.869995,138.500000,139.190002,132.726563,1202900
2016-07-12,139.720001,139.929993,138.000000,138.330002,131.906540,1201600
2016-07-13,138.490005,139.000000,137.940002,138.880005,132.431000,1325200
2016-07-14,139.419998,139.919998,138.419998,138.550003,132.116333,1101500
2016-07-15,139.199997,139.600006,138.559998,138.669998,132.230713,1176200
2016-07-18,138.669998,139.300003,137.949997,138.009995,131.601395,1219900
2016-07-19,138.050003,139.270004,136.270004,137.970001,131.563263,3014300
2016-07-20,138.619995,139.080002,137.839996,138.179993,131.763474,1813900
2016-07-21,138.179993,138.440002,134.490005,134.899994,128.635818,2312700
2016-07-22,134.589996,135.690002,134.589996,135.600006,129.303314,1974300
2016-07-25,135.539993,135.949997,134.600006,135.559998,129.265121,1068700
2016-07-26,136.160004,136.880005,135.110001,135.389999,129.103058,1352300
2016-07-27,135.880005,136.610001,134.360001,135.339996,129.055374,1861600
2016-07-28,136.669998,138.199997,135.100006,138.059998,131.649063,2103800
2016-07-29,138.009995,140.440002,138.009995,139.529999,133.050797,3442300
2016-08-01,139.660004,140.460007,139.259995,140.240005,133.727829,1963400
2016-08-02,139.809998,141.500000,139.740005,141.199997,134.643250,2532400
2016-08-03,141.320007,142.149994,140.300003,140.679993,134.147385,1562800
2016-08-04,141.000000,141.429993,140.160004,140.470001,133.947144,1333000
2016-08-05,141.000000,141.380005,140.039993,140.759995,134.223679,1721500
2016-08-08,140.529999,140.729996,139.770004,139.960007,133.460861,1390500
2016-08-09,140.100006,140.500000,139.740005,140.119995,133.613419,1247100
2016-08-10,140.320007,140.960007,140.119995,140.789993,134.252319,1946900
2016-08-11,141.029999,142.559998,140.580002,142.320007,135.711243,1921900
2016-08-12,142.000000,142.729996,141.570007,142.250000,135.644485,1191600
2016-08-15,142.130005,143.389999,142.110001,142.520004,135.901947,1326300
2016-08-16,142.240005,142.520004,140.619995,141.210007,134.652802,1353200
2016-08-17,140.899994,142.139999,140.539993,142.070007,135.472885,1242200
2016-08-18,141.570007,142.720001,141.570007,142.589996,135.968704,1296500
2016-08-19,142.220001,142.699997,141.880005,142.500000,135.882889,1407600
2016-08-22,142.440002,143.250000,142.210007,142.649994,136.025925,992400
2016-08-23,142.880005,143.130005,141.130005,141.179993,134.624161,1400000
2016-08-24,140.820007,141.389999,139.919998,141.070007,134.519287,990300
2016-08-25,140.729996,142.190002,140.130005,141.779999,135.196335,1096200
2016-08-26,141.809998,142.550003,140.639999,140.919998,134.376251,1152900
2016-08-29,140.610001,141.940002,140.610001,141.399994,134.833969,905400
2016-08-30,141.610001,141.779999,139.729996,140.350006,133.832748,973000
2016-08-31,140.250000,140.350006,139.589996,140.130005,133.622955,1225200
2016-09-01,140.389999,140.770004,138.830002,139.960007,133.460861,1272200
2016-09-02,140.339996,140.649994,139.259995,140.130005,133.622955,1496200
2016-09-06,140.169998,141.690002,140.169998,141.160004,134.605103,1525700
2016-09-07,140.860001,141.160004,139.449997,140.000000,133.498993,1653000
2016-09-08,139.610001,140.070007,139.050003,139.679993,133.193817,1264600
2016-09-09,138.850006,139.070007,136.080002,136.080002,129.761002,2218400
2016-09-12,135.779999,137.410004,135.580002,136.919998,130.561981,1845400
2016-09-13,136.240005,137.770004,136.240005,137.139999,130.771805,1957900
2016-09-14,137.589996,138.000000,136.240005,136.639999,130.295013,1166200
2016-09-15,136.639999,138.070007,135.850006,137.710007,131.315338,1003000
2016-09-16,137.490005,137.500000,136.639999,136.759995,130.409424,1476400
2016-09-19,137.279999,138.229996,137.259995,137.509995,131.124619,803000
2016-09-20,138.169998,138.250000,137.169998,137.660004,131.267654,1256700
2016-09-21,137.660004,139.190002,137.270004,139.119995,132.659851,1407200
2016-09-22,139.740005,140.220001,139.119995,139.470001,132.993576,1009500
2016-09-23,138.539993,139.080002,138.210007,138.580002,132.144943,849100
2016-09-26,138.270004,139.070007,137.789993,138.539993,132.106750,1052900
2016-09-27,138.729996,139.610001,138.160004,139.110001,132.650299,1164600
2016-09-28,139.500000,139.850006,138.570007,139.369995,132.898224,1167200
2016-09-29,139.110001,139.529999,135.970001,136.539993,130.199631,1801200
2016-09-30,136.929993,137.169998,134.440002,136.130005,129.808670,2584800
2016-10-03,135.000000,137.539993,134.830002,137.169998,131.508026,1681800
2016-10-04,137.770004,139.149994,136.410004,137.169998,131.508026,3902900
2016-10-05,137.119995,137.639999,136.710007,137.130005,131.469666,1736200
2016-10-06,137.289993,138.419998,136.710007,138.250000,132.543442,1616100
2016-10-07,137.389999,137.559998,136.580002,136.779999,131.134109,1614900
2016-10-10,137.289993,137.990005,136.960007,137.300003,131.632645,883600
2016-10-11,137.000000,137.460007,136.020004,136.300003,130.673935,1191400
2016-10-12,136.070007,138.130005,136.070007,137.580002,131.901108,1268300
2016-10-13,137.000000,138.369995,136.779999,138.100006,132.399628,1169200
2016-10-14,138.250000,138.690002,137.339996,137.339996,131.671005,1092800
2016-10-17,137.419998,138.270004,137.149994,137.279999,131.613464,1133900
2016-10-18,138.160004,138.270004,136.880005,137.630005,131.949051,795500
2016-10-19,137.729996,137.830002,136.839996,137.399994,131.728546,882000
2016-10-20,137.350006,137.850006,136.089996,137.309998,131.642258,1184500
2016-10-21,136.520004,137.570007,135.309998,136.729996,131.086182,1130800
2016-10-24,137.279999,138.080002,137.259995,137.660004,131.977814,757700
2016-10-25,138.179993,140.100006,137.600006,139.750000,133.981506,1623100
2016-10-26,139.639999,142.369995,139.399994,141.279999,135.448380,2303900
2016-10-27,142.399994,142.399994,135.639999,136.279999,130.654770,3892600
2016-10-28,136.429993,138.029999,135.649994,137.190002,131.527206,2080600
2016-10-31,137.059998,137.800003,136.419998,136.610001,130.971130,1503800
2016-11-01,136.929993,137.320007,134.789993,135.080002,129.504288,1532600
2016-11-02,134.679993,137.000000,134.309998,135.270004,129.686432,2785200
2016-11-03,135.250000,135.330002,132.889999,134.139999,128.603088,2567300
2016-11-04,134.000000,134.800003,132.910004,132.970001,127.481400,2261600
2016-11-07,134.699997,135.949997,134.100006,135.910004,130.300034,2086500
2016-11-08,136.179993,137.369995,136.070007,136.509995,130.875244,1585500
2016-11-09,142.970001,152.580002,142.970001,146.710007,140.654236,7227000
2016-11-10,148.479996,148.929993,145.600006,147.710007,141.612961,2907900
2016-11-11,147.880005,148.389999,146.610001,148.259995,142.140259,2204500
2016-11-14,149.660004,150.720001,148.789993,149.729996,143.549576,2325500
2016-11-15,150.130005,151.100006,146.660004,147.289993,141.210281,2470300
2016-11-16,147.270004,148.369995,145.210007,146.160004,140.126938,1621700
2016-11-17,146.330002,146.399994,144.259995,144.960007,138.976456,2680800
2016-11-18,145.000000,146.270004,144.360001,146.039993,140.011887,1977400
2016-11-21,146.529999,147.250000,145.860001,146.100006,140.069412,2021700
2016-11-22,146.899994,147.929993,146.270004,147.759995,141.660889,1834500
2016-11-23,148.039993,148.669998,146.860001,147.880005,141.775940,1597200
2016-11-25,148.630005,149.490005,148.039993,148.550003,142.418274,672200
2016-11-28,148.619995,149.570007,148.339996,148.899994,142.753860,1365300
2016-11-29,148.970001,150.860001,148.970001,150.539993,144.326141,1985600
2016-11-30,151.740005,151.929993,149.369995,149.539993,143.367401,3176900
2016-12-01,149.500000,149.869995,148.089996,149.240005,143.079803,1594600
2016-12-02,149.360001,150.740005,149.119995,149.919998,143.731720,1133000
2016-12-05,150.899994,151.179993,148.940002,149.070007,142.916824,1356300
2016-12-06,148.039993,149.399994,146.789993,149.119995,142.964752,1363800
2016-12-07,149.300003,149.300003,147.830002,148.889999,142.744232,1829700
2016-12-08,148.660004,148.839996,144.960007,146.160004,140.126938,2616300
2016-12-09,145.809998,146.679993,144.919998,146.300003,140.261139,2080000
2016-12-12,142.949997,144.020004,137.699997,143.809998,137.873917,3348700
2016-12-13,143.479996,145.089996,142.029999,142.410004,136.531738,2294200
2016-12-14,142.759995,144.380005,142.309998,142.839996,136.943985,2276300
2016-12-15,142.580002,143.800003,142.419998,142.619995,136.733047,1633900
2016-12-16,142.979996,143.860001,141.479996,141.820007,135.966080,3144300
2016-12-19,142.050003,143.309998,141.160004,142.979996,137.078186,1479900
2016-12-20,143.220001,143.850006,142.419998,143.820007,137.883530,1707900
2016-12-21,144.000000,144.429993,142.550003,142.559998,136.675522,1495200
2016-12-22,142.600006,143.600006,142.139999,143.309998,137.394592,1370600
2016-12-23,142.960007,144.000000,142.130005,143.300003,137.384995,893100
2016-12-27,143.789993,144.199997,142.660004,143.080002,137.174072,1042600
2016-12-28,143.029999,143.479996,141.729996,141.820007,135.966080,1143300
2016-12-29,142.279999,143.669998,142.050003,143.389999,137.471283,1461500
