Date,Open,High,Low,Close,Adj Close,Volume
2016-04-28,70.220001,71.089996,70.050003,71.029999,63.424019,2678200
2016-04-29,70.599998,71.470001,70.099998,71.470001,63.816914,4506100
2016-05-02,71.699997,72.470001,71.500000,72.099998,64.379456,3025200
2016-05-03,71.870003,72.300003,71.419998,71.940002,64.236580,3919300
2016-05-04,70.410004,73.019997,70.410004,72.779999,64.986641,3191100
2016-05-05,72.690002,73.339996,71.639999,71.989998,64.281219,2697800
2016-05-06,72.110001,72.220001,70.570000,71.269997,63.638317,2379900
2016-05-09,71.410004,71.639999,71.019997,71.480003,63.825848,2059600
2016-05-10,71.730003,71.870003,71.379997,71.519997,63.861553,1702100
2016-05-11,71.629997,71.860001,70.870003,71.720001,64.040138,1837300
2016-05-12,71.639999,72.389999,71.419998,72.279999,64.540169,2509700
2016-05-13,72.260002,72.440002,71.620003,72.089996,64.370522,1723500
2016-05-16,72.010002,72.349998,71.519997,72.220001,64.486595,1513700
2016-05-17,72.040001,72.269997,70.750000,71.080002,63.468681,2309800
2016-05-18,70.599998,71.239998,69.309998,69.610001,62.156082,3451200
2016-05-19,69.269997,70.900002,68.709999,70.879997,63.290085,2902100
2016-05-20,71.150002,71.199997,70.660004,70.980003,63.379391,2155800
2016-05-23,71.120003,71.199997,70.089996,70.139999,62.629333,2013900
2016-05-24,70.300003,70.930000,70.080002,70.779999,63.200794,1974200
2016-05-25,70.620003,71.040001,70.220001,70.940002,63.343662,2055000
2016-05-26,70.790001,71.720001,70.750000,71.570000,63.906200,1833400
2016-05-27,71.680000,71.779999,71.199997,71.610001,63.941917,1373100
2016-05-31,71.620003,72.330002,71.349998,72.250000,64.513382,3876800
2016-06-01,71.199997,71.830002,71.099998,71.680000,64.630592,1929100
2016-06-02,71.449997,71.680000,70.750000,71.489998,64.459297,2248900
2016-06-03,72.169998,73.309998,72.010002,72.970001,65.793739,3157600
2016-06-06,72.889999,73.220001,72.370003,72.769997,65.613403,2032600
2016-06-07,72.739998,73.309998,72.379997,72.500000,65.369949,1911600
2016-06-08,72.559998,73.230003,72.410004,72.949997,65.775703,1620300
2016-06-09,72.849998,73.849998,72.540001,73.739998,66.487999,1709000
2016-06-10,73.730003,73.989998,73.070000,73.349998,66.136353,2357200
2016-06-13,73.500000,73.959999,73.300003,73.389999,66.172424,3182900
2016-06-14,73.389999,73.889999,73.190002,73.669998,66.424896,5939400
2016-06-15,73.690002,74.129997,73.239998,73.680000,66.433907,3277300
2016-06-16,73.169998,74.139999,73.010002,73.889999,66.623268,3174000
2016-06-17,73.839996,74.400002,73.580002,74.120003,66.830627,7978000
2016-06-20,74.470001,74.669998,73.650002,74.360001,67.047035,4934300
2016-06-21,74.260002,74.580002,73.800003,74.349998,67.038025,2809700
2016-06-22,74.309998,74.440002,73.750000,73.790001,66.533089,1795600
2016-06-23,73.800003,73.949997,73.470001,73.949997,66.677353,1412600
2016-06-24,73.529999,74.830002,73.379997,74.169998,66.875717,4332900
2016-06-27,73.900002,75.099998,73.800003,74.949997,67.578995,3362700
