Date,Open,High,Low,Close,Adj Close,Volume
2016-04-28,61.529999,62.369999,61.290001,61.970001,54.011742,1117500
2016-04-29,61.869999,62.779999,61.869999,62.119999,54.142475,1710900
2016-05-02,62.310001,62.389999,61.660000,61.970001,54.011742,596500
2016-05-03,61.110001,61.110001,59.689999,59.910000,52.216301,1490300
2016-05-04,59.279999,59.419998,58.169998,58.799999,51.248837,1220600
2016-05-05,59.220001,59.220001,58.410000,58.790001,51.240120,1223400
2016-05-06,58.340000,59.220001,58.139999,58.950001,51.379574,1892000
2016-05-09,58.480000,58.740002,58.020000,58.349998,50.856632,1140100
2016-05-10,58.500000,59.509998,58.500000,59.340000,51.719486,906400
2016-05-11,59.340000,59.939999,58.950001,59.580002,51.928669,763000
2016-05-12,60.220001,60.290001,59.150002,59.970001,52.268589,833600
2016-05-13,59.689999,60.000000,59.080002,59.369999,51.745632,914800
2016-05-16,59.500000,60.119999,59.459999,59.759998,52.085560,727100
2016-05-17,59.529999,59.980000,59.279999,59.529999,51.885090,949700
2016-05-18,59.169998,60.380001,59.090000,60.000000,52.294727,1342700
2016-05-19,59.400002,59.490002,58.650002,59.169998,51.571323,1027600
2016-05-20,59.389999,59.669998,59.200001,59.340000,51.719486,726300
2016-05-23,59.270000,59.770000,58.740002,59.400002,51.771782,588700
2016-05-24,59.630001,60.169998,59.369999,59.740002,52.068127,1345500
2016-05-25,60.119999,61.169998,59.959999,60.889999,53.070442,1180700
2016-05-26,61.590000,62.020000,61.340000,61.730000,53.802567,1299600
2016-05-27,61.290001,61.919998,61.139999,61.849998,53.907143,1020000
2016-05-31,61.630001,61.810001,60.160000,60.209999,52.477768,1511500
2016-06-01,59.759998,60.639999,59.340000,60.570000,52.791534,1053700
2016-06-02,60.200001,60.849998,59.959999,60.779999,52.974567,1036600
2016-06-03,61.180000,61.509998,60.680000,61.279999,53.410347,1078500
2016-06-06,61.330002,62.119999,61.330002,61.900002,53.950737,941700
2016-06-07,62.250000,62.730000,62.090000,62.639999,54.595699,1101600
2016-06-08,63.090000,63.430000,62.470001,62.779999,54.717724,1045300
2016-06-09,62.320000,62.439999,61.860001,62.389999,54.377804,783700
2016-06-10,61.779999,62.220001,61.259998,61.570000,53.663109,1151700
2016-06-13,60.930000,61.570000,60.930000,61.290001,53.419064,633900
2016-06-14,60.959999,60.990002,59.849998,59.990002,52.286018,1192500
2016-06-15,60.009998,60.110001,59.540001,59.590000,51.937389,1131100
2016-06-16,58.869999,59.919998,58.259998,59.610001,51.954811,1164500
2016-06-17,60.060001,60.669998,59.970001,60.130001,52.408043,1392800
2016-06-20,61.430000,61.730000,60.889999,60.950001,53.122726,1076200
2016-06-21,61.160000,61.730000,60.910000,61.400002,53.514938,836900
2016-06-22,61.580002,61.939999,61.110001,61.119999,53.270897,806500
2016-06-23,62.060001,62.490002,61.990002,62.430000,54.412670,930100
2016-06-24,59.830002,60.520000,59.049999,59.389999,51.763073,2452600
2016-06-27,58.750000,58.750000,57.009998,57.500000,50.115780,2143100
2016-06-28,58.430000,58.720001,57.970001,58.630001,51.100666,1337500
2016-06-29,59.200001,59.560001,58.790001,59.250000,51.641052,1459100
2016-06-30,59.540001,59.560001,58.720001,59.090000,51.501598,1746600
2016-07-01,59.040001,59.430000,58.790001,59.200001,51.597469,1068800
2016-07-05,59.380001,59.610001,59.099998,59.099998,51.510311,1171200
2016-07-06,58.820000,59.230000,58.209999,59.139999,51.545174,1005800
2016-07-07,59.520000,59.610001,58.750000,59.009998,51.431866,811000
2016-07-08,59.380001,59.830002,59.110001,59.360001,51.736919,1252300
2016-07-11,59.779999,59.970001,59.520000,59.560001,51.911243,924400
2016-07-12,60.320000,60.950001,60.060001,60.660000,52.869972,1635700
2016-07-13,60.730000,61.340000,60.430000,61.040001,53.201164,1462300
2016-07-14,61.560001,62.259998,61.560001,61.910000,53.959446,1163100
2016-07-15,62.000000,62.099998,61.630001,61.919998,53.968163,782000
2016-07-18,61.799999,62.009998,61.560001,61.849998,53.907143,1375500
2016-07-19,61.630001,61.630001,61.169998,61.380001,53.497513,884700
2016-07-20,61.389999,61.950001,61.240002,61.889999,53.942017,919200
2016-07-21,61.840000,62.009998,61.410000,61.439999,53.549801,856700
2016-07-22,60.860001,61.110001,60.349998,60.580002,53.505650,826500
2016-07-25,60.160000,60.509998,60.160000,60.410000,53.355499,744100
2016-07-26,60.450001,61.060001,60.349998,60.919998,53.805939,840300
2016-07-27,60.990002,61.090000,59.919998,60.169998,53.143517,916900
2016-07-28,60.310001,60.709999,59.919998,60.570000,53.496815,830000
2016-07-29,60.639999,61.290001,60.470001,60.959999,53.841267,1371300
2016-08-01,60.869999,60.950001,60.230000,60.279999,53.240677,461700
2016-08-02,60.419998,60.790001,59.880001,60.000000,52.993374,932500
2016-08-03,60.090000,60.400002,59.959999,60.290001,53.249512,602100
2016-08-04,60.279999,60.779999,59.980000,60.509998,53.443813,930800
2016-08-05,60.220001,60.419998,59.990002,60.310001,53.267181,905900
2016-08-08,60.480000,60.790001,60.400002,60.689999,53.602798,905100
2016-08-09,60.700001,61.310001,60.700001,61.130001,53.991417,807200
2016-08-10,61.549999,61.750000,61.320000,61.410000,54.238712,816700
2016-08-11,61.700001,62.189999,61.580002,62.029999,54.786316,812500
2016-08-12,61.950001,62.040001,61.549999,61.790001,54.574348,779100
2016-08-15,62.080002,62.230000,61.910000,62.029999,54.786316,477600
2016-08-16,62.180000,62.450001,61.970001,62.209999,54.945297,643800
